order_id,date,region,category,sales_rep,channel,units,unit_price,revenue,cost,profit,customer_satisfaction
ORD-10789,2025-02-20,East,Furniture,Emily Zhang,Direct,4,226.5,906.0,615.74,290.26,3.9
ORD-10791,2025-01-30,East,Software,James Wilson,Partner,25,462.43,11560.75,4617.07,6943.68,3.6
ORD-11336,2025-11-12,East,Furniture,James Wilson,Online,22,402.36,8851.92,6376.55,2475.37,4.7
ORD-10023,2024-01-08,South,Electronics,Robert Johnson,Online,7,205.79,1440.53,921.53,519.0,3.7
ORD-10707,2024-12-17,Midwest,Software,Tom Anderson,Partner,15,493.0,7395.0,2744.99,4650.01,4.4
ORD-11307,2025-10-21,Midwest,Furniture,Rachel Lee,Partner,1,255.03,255.03,157.63,97.4,
ORD-10837,2025-02-24,East,Office Supplies,Emily Zhang,Partner,20,187.61,3752.2,2260.8,1491.4,3.9
ORD-10544,2024-10-18,West,Electronics,Sarah Chen,Online,4,420.72,1682.88,1080.86,602.02,4.3
ORD-10571,2024-10-17,South,Electronics,Amy Liu,Direct,2,321.49,642.98,371.05,271.93,3.8
ORD-10267,2024-04-28,Midwest,Furniture,Rachel Lee,Direct,13,270.89,3521.57,2272.89,1248.68,2.7
ORD-10677,2024-12-15,West,Software,Lisa Patel,Direct,15,746.69,11200.35,4526.78,6673.57,3.6
ORD-10782,2025-02-20,East,Office Supplies,Emily Zhang,Partner,10,208.97,2089.7,1043.74,1045.96,4.1
ORD-10560,2024-10-26,West,Software,Lisa Patel,Partner,9,526.84,4741.56,1988.77,2752.79,4.7
ORD-11416,2025-12-10,Midwest,Office Supplies,Rachel Lee,Online,1,278.1,278.1,146.77,131.33,3.2
ORD-10336,2024-06-19,West,Software,Lisa Patel,Direct,12,748.65,8983.8,3329.02,5654.78,4.7
ORD-10252,2024-04-26,South,Office Supplies,Robert Johnson,Direct,24,173.89,4173.36,2080.6,2092.76,4.4
ORD-11017,2025-05-21,South,Software,Amy Liu,Partner,13,397.37,5165.81,2101.93,3063.88,4.7
ORD-10091,2024-02-05,Midwest,Electronics,Chris Brown,Direct,9,274.6,2471.4,1400.93,1070.47,4.4
ORD-10576,2024-10-18,South,Office Supplies,Amy Liu,Direct,11,186.88,2055.68,1166.42,889.26,4.1
ORD-11152,2025-09-07,West,Furniture,Mike Torres,Direct,23,412.4,9485.2,6304.99,3180.21,5.0
ORD-10588,2024-10-16,South,Software,Maria Garcia,Direct,11,282.36,3105.96,1322.38,1783.58,3.7
ORD-10307,2024-06-08,South,Furniture,Robert Johnson,Partner,13,272.73,3545.49,2337.6,1207.89,4.6
ORD-11050,2025-07-07,East,Office Supplies,James Wilson,Online,14,259.28,3629.92,1863.98,1765.94,4.0
ORD-10155,2024-02-28,Midwest,Furniture,Rachel Lee,Online,24,192.67,4624.08,3039.4,1584.68,4.5
ORD-10895,2025-03-28,East,Electronics,David Kim,Online,17,461.94,7852.98,4484.43,3368.55,3.7
ORD-10156,2024-03-21,Midwest,Furniture,Rachel Lee,Online,24,314.91,7557.84,5288.83,2269.01,4.7
ORD-10845,2025-03-02,East,Software,David Kim,Direct,17,592.49,10072.33,3771.54,6300.79,4.5
ORD-11354,2025-11-09,South,Software,Robert Johnson,Partner,8,378.17,3025.36,1186.71,1838.65,4.8
ORD-11302,2025-10-13,Midwest,Electronics,Chris Brown,Direct,5,421.8,2109.0,1348.37,760.63,5.0
ORD-10794,2025-02-01,South,Electronics,Robert Johnson,Online,5,260.82,1304.1,790.61,513.49,4.9
ORD-11001,2025-05-30,East,Furniture,Emily Zhang,Online,7,269.76,1888.32,1208.14,680.18,5.0
ORD-10333,2024-06-20,West,Furniture,Lisa Patel,Partner,13,304.98,3964.74,2657.95,1306.79,4.2
ORD-10076,2024-02-25,South,Electronics,Robert Johnson,Direct,16,217.08,3473.28,2281.71,1191.57,4.3
ORD-10768,2025-02-16,West,Electronics,Sarah Chen,Partner,7,447.39,3131.73,1818.67,1313.06,3.0
ORD-11199,2025-08-31,Midwest,Software,Tom Anderson,Online,6,397.93,2387.58,1042.53,1345.05,4.1
ORD-11198,2025-09-06,Midwest,Software,Rachel Lee,Partner,4,389.1,1556.4,613.76,942.64,4.2
ORD-10484,2024-09-01,Midwest,Software,Tom Anderson,Online,22,402.19,8848.18,3868.68,4979.5,4.5
ORD-11060,2025-07-13,South,Electronics,Maria Garcia,Direct,4,341.74,1366.96,824.39,542.57,4.3
ORD-10292,2024-05-30,East,Office Supplies,Emily Zhang,Online,13,212.29,2759.77,1649.04,1110.73,5.0
ORD-10946,2025-04-28,East,Electronics,David Kim,Partner,2,405.7,811.4,472.42,338.98,4.2
ORD-10449,2024-08-22,East,Furniture,James Wilson,Online,24,285.02,6840.48,4281.86,2558.62,
ORD-10379,2024-08-02,West,Office Supplies,Mike Torres,Partner,2,131.1,262.2,138.97,123.23,4.4
ORD-10551,2024-10-24,West,Office Supplies,Sarah Chen,Direct,25,185.77,4644.25,2689.72,1954.53,4.5
ORD-10283,2024-05-22,West,Software,Lisa Patel,Online,8,651.34,5210.72,1910.06,3300.66,4.6
ORD-10351,2024-07-02,South,Electronics,Maria Garcia,Partner,18,351.51,6327.18,3722.89,2604.29,4.7
ORD-10655,2024-11-10,Midwest,Office Supplies,Tom Anderson,Online,9,242.1,2178.9,1263.78,915.12,3.9
ORD-11252,2025-09-23,Midwest,Furniture,Tom Anderson,Direct,22,321.91,7082.02,4483.27,2598.75,3.2
ORD-10208,2024-04-19,Midwest,Furniture,Chris Brown,Online,10,252.75,2527.5,1783.53,743.97,3.7
ORD-10122,2024-03-23,East,Electronics,James Wilson,Online,16,462.24,7395.84,4397.55,2998.29,3.7
ORD-10769,2025-02-13,West,Electronics,Mike Torres,Online,22,455.13,10012.86,5924.22,4088.64,3.9
ORD-10574,2024-10-30,South,Electronics,Robert Johnson,Online,20,439.54,8790.8,5509.73,3281.07,3.7
ORD-11380,2025-12-05,West,Furniture,Lisa Patel,Partner,6,573.03,3438.18,2165.72,1272.46,3.9
ORD-11149,2025-08-15,West,Office Supplies,Sarah Chen,Partner,13,178.93,2326.09,1373.72,952.37,4.4
ORD-10799,2025-02-18,South,Office Supplies,Maria Garcia,Online,4,124.34,497.36,247.27,250.09,3.8
ORD-10095,2024-02-22,Midwest,Office Supplies,Tom Anderson,Online,17,169.96,2889.32,1721.36,1167.96,4.4
ORD-11331,2025-11-19,East,Electronics,David Kim,Direct,23,591.99,13615.77,9104.07,4511.7,4.4
ORD-10983,2025-05-03,Midwest,Software,Chris Brown,Direct,8,463.37,3706.96,1381.34,2325.62,4.7
ORD-11082,2025-06-19,Midwest,Office Supplies,Rachel Lee,Partner,8,275.57,2204.56,1297.57,906.99,3.9
ORD-10329,2024-06-17,West,Office Supplies,Sarah Chen,Partner,11,231.39,2545.29,1536.58,1008.71,3.8
ORD-11298,2025-10-18,South,Software,Maria Garcia,Partner,9,406.72,3660.48,1510.82,2149.66,4.3
ORD-10153,2024-02-28,Midwest,Office Supplies,Rachel Lee,Partner,14,162.66,2277.24,1304.96,972.28,
ORD-10219,2024-04-27,West,Office Supplies,Mike Torres,Partner,24,217.0,5208.0,2918.09,2289.91,3.4
ORD-11055,2025-07-04,East,Furniture,David Kim,Online,9,344.43,3099.87,1936.98,1162.89,3.6
ORD-11122,2025-08-09,South,Electronics,Maria Garcia,Online,11,318.48,3503.28,2060.74,1442.54,4.3
ORD-11124,2025-07-27,South,Office Supplies,Robert Johnson,Direct,12,174.48,2093.76,1088.44,1005.32,3.8
ORD-11150,2025-08-31,West,Office Supplies,Sarah Chen,Partner,8,223.29,1786.32,1042.89,743.43,4.2
ORD-10409,2024-07-21,South,Furniture,Maria Garcia,Partner,8,252.31,2018.48,1309.18,709.3,4.0
ORD-10668,2024-12-28,West,Office Supplies,Lisa Patel,Online,11,242.17,2663.87,1512.06,1151.81,5.0
ORD-10784,2025-02-02,East,Office Supplies,James Wilson,Online,22,185.98,4091.56,2031.08,2060.48,4.4
ORD-10876,2025-03-03,Midwest,Software,Tom Anderson,Partner,8,337.69,2701.52,1187.3,1514.22,4.1
ORD-10660,2024-12-20,West,Electronics,Sarah Chen,Direct,23,556.21,12792.83,7861.1,4931.73,5.0
ORD-11322,2025-11-17,West,Office Supplies,Sarah Chen,Partner,24,265.32,6367.68,3813.76,2553.92,3.8
ORD-10765,2025-01-18,Midwest,Software,Chris Brown,Online,19,301.07,5720.33,2258.88,3461.45,4.1
ORD-11261,2025-10-22,West,Electronics,Mike Torres,Partner,3,416.38,1249.14,720.47,528.67,3.7
ORD-11186,2025-08-29,Midwest,Electronics,Rachel Lee,Direct,24,321.9,7725.6,5252.97,2472.63,4.0
ORD-10428,2024-07-31,Midwest,Software,Rachel Lee,Online,22,394.37,8676.14,3361.3,5314.84,4.5
ORD-11205,2025-09-11,West,Office Supplies,Sarah Chen,Online,6,218.15,1308.9,733.02,575.88,
ORD-10040,2024-01-26,Midwest,Electronics,Tom Anderson,Online,7,264.0,1848.0,1184.01,663.99,3.9
ORD-10562,2024-10-08,East,Electronics,David Kim,Direct,6,536.46,3218.76,1908.67,1310.09,4.9
ORD-10936,2025-03-24,Midwest,Software,Rachel Lee,Online,1,359.38,359.38,147.38,212.0,4.6
ORD-11277,2025-10-14,East,Electronics,David Kim,Direct,2,422.67,845.34,499.05,346.29,3.6
ORD-11275,2025-10-18,West,Software,Lisa Patel,Online,3,829.02,2487.06,926.75,1560.31,3.9
ORD-11384,2025-12-06,East,Electronics,Emily Zhang,Direct,9,611.97,5507.73,3543.68,1964.05,4.5
ORD-10114,2024-03-04,West,Furniture,Mike Torres,Partner,9,287.36,2586.24,1817.33,768.91,4.7
ORD-11419,2025-12-02,Midwest,Software,Tom Anderson,Online,12,349.8,4197.6,1715.76,2481.84,3.9
ORD-10012,2024-01-08,West,Software,Sarah Chen,Partner,16,352.75,5644.0,2053.11,3590.89,4.9
ORD-11328,2025-11-21,West,Software,Mike Torres,Partner,15,779.65,11694.75,4987.61,6707.14,4.2
ORD-10806,2025-02-12,South,Software,Robert Johnson,Partner,25,340.06,8501.5,3659.66,4841.84,3.7
ORD-10872,2025-02-28,Midwest,Software,Rachel Lee,Partner,23,274.56,6314.88,2483.95,3830.93,5.0
ORD-10631,2024-11-09,East,Furniture,James Wilson,Direct,7,254.52,1781.64,1275.82,505.82,4.8
ORD-10922,2025-04-12,Midwest,Electronics,Rachel Lee,,23,244.68,5627.64,3783.8,1843.84,5.0
ORD-10646,2024-11-14,South,Furniture,Robert Johnson,Online,24,220.08,5281.92,3606.84,1675.08,4.2
ORD-10725,2025-01-05,East,Electronics,Emily Zhang,Direct,3,355.46,1066.38,659.09,407.29,4.4
ORD-10684,2024-12-11,East,Furniture,David Kim,Partner,1,341.42,341.42,212.78,128.64,4.4
ORD-10628,2024-11-18,East,Office Supplies,David Kim,Online,3,278.93,836.79,449.57,387.22,3.2
ORD-10297,2024-06-13,East,Furniture,James Wilson,Partner,22,285.95,6290.9,4403.58,1887.32,5.0
ORD-11271,2025-10-24,West,Software,Lisa Patel,Direct,11,549.66,6046.26,2529.74,3516.52,4.8
ORD-10622,2024-11-07,East,Electronics,Emily Zhang,Online,2,582.67,1165.34,685.77,479.57,3.9
ORD-11323,2025-11-04,West,Furniture,Lisa Patel,Partner,17,454.79,7731.43,5619.15,2112.28,3.6
ORD-10539,2024-09-15,Midwest,Software,Rachel Lee,Partner,25,301.39,7534.75,3227.48,4307.27,4.0
ORD-10469,2024-08-18,South,Software,Robert Johnson,Online,6,417.98,2507.88,917.78,1590.1,5.0
ORD-10552,2024-10-16,West,Furniture,Sarah Chen,Direct,24,296.84,7124.16,4966.97,2157.19,4.3
ORD-10854,2025-03-10,South,Furniture,Amy Liu,Direct,21,283.89,5961.69,3774.28,2187.41,4.9
ORD-10971,2025-05-14,South,Software,Maria Garcia,Online,22,508.28,11182.16,4329.57,6852.59,3.3
ORD-11058,2025-07-08,East,Software,David Kim,Direct,25,588.24,14706.0,6430.26,8275.74,3.5
ORD-10667,2024-12-20,West,Office Supplies,Lisa Patel,Online,11,251.03,2761.33,1616.54,1144.79,4.8
ORD-11414,2025-12-20,Midwest,Office Supplies,Chris Brown,Online,14,209.46,2932.44,1542.43,1390.01,3.8
ORD-10324,2024-05-28,Midwest,Software,Rachel Lee,Online,11,345.54,3800.94,1408.05,2392.89,4.0
ORD-10352,2024-06-27,South,Office Supplies,Maria Garcia,Partner,13,195.92,2546.96,1464.49,1082.47,4.1
ORD-10812,2025-02-04,Midwest,Electronics,Rachel Lee,Partner,18,207.16,3728.88,2474.9,1253.98,4.0
ORD-10394,2024-07-27,East,Furniture,David Kim,Direct,17,287.27,4883.59,3332.01,1551.58,3.8
ORD-10321,2024-06-09,Midwest,Software,Rachel Lee,Online,15,257.58,3863.7,1636.54,2227.16,4.2
ORD-10664,2024-12-04,West,Electronics,Mike Torres,Partner,15,533.26,7998.9,4873.46,3125.44,4.6
ORD-11260,2025-10-14,West,Electronics,Sarah Chen,Direct,12,517.64,6211.68,4129.32,2082.36,3.3
ORD-11296,2025-10-19,South,Software,Amy Liu,Partner,19,515.11,9787.09,3727.0,6060.09,3.6
ORD-11148,2025-09-02,West,Office Supplies,Lisa Patel,Direct,11,194.19,2136.09,1231.58,904.51,4.1
ORD-10211,2024-03-26,Midwest,Software,Rachel Lee,Online,20,289.07,5781.4,2526.56,3254.84,5.0
ORD-11376,2025-12-07,West,Office Supplies,Mike Torres,Online,17,222.34,3779.78,2114.71,1665.07,3.9
ORD-11087,2025-06-27,Midwest,Software,Rachel Lee,Direct,18,459.43,8269.74,3049.02,5220.72,3.0
ORD-10656,2024-11-10,Midwest,Furniture,Chris Brown,Online,18,289.6,5212.8,3290.59,1922.21,3.7
ORD-10626,2024-11-17,East,Office Supplies,Emily Zhang,Online,1,222.01,222.01,124.31,97.7,2.7
ORD-11028,2025-06-15,Midwest,Furniture,Chris Brown,Online,24,377.79,9066.96,6689.65,2377.31,
ORD-10630,2024-11-09,East,Furniture,David Kim,Direct,14,320.75,4490.5,3194.1,1296.4,5.0
ORD-10437,2024-08-15,West,Furniture,Mike Torres,Partner,8,271.76,2174.08,1619.5,554.58,4.1
ORD-10475,2024-08-31,Midwest,Office Supplies,Tom Anderson,Direct,22,210.57,4632.54,2487.45,2145.09,4.2
ORD-10223,2024-04-23,West,Furniture,Lisa Patel,Partner,4,252.49,1009.96,678.67,331.29,3.6
ORD-10397,2024-07-27,East,Software,David Kim,Online,18,408.43,7351.74,2809.07,4542.67,2.9
ORD-11185,2025-08-17,South,Software,Maria Garcia,Direct,1,349.25,349.25,143.3,205.95,4.0
ORD-11104,2025-07-18,West,Furniture,Sarah Chen,Direct,7,313.65,2195.55,1556.16,639.39,4.7
ORD-11221,2025-09-24,East,Office Supplies,Emily Zhang,Online,9,193.77,1743.93,968.81,775.12,3.8
ORD-10908,2025-03-30,South,Electronics,Robert Johnson,,1,262.91,262.91,177.22,85.69,3.6
ORD-10194,2024-04-12,South,Furniture,Maria Garcia,Partner,5,265.78,1328.9,984.77,344.13,4.5
ORD-10624,2024-11-13,East,Electronics,Emily Zhang,Direct,14,416.41,5829.74,3917.35,1912.39,4.7
ORD-10885,2025-03-25,West,Office Supplies,Lisa Patel,Partner,5,237.77,1188.85,596.04,592.81,3.5
ORD-10135,2024-03-12,South,Electronics,Robert Johnson,Online,17,321.08,5458.36,3351.7,2106.66,4.2
ORD-10367,2024-07-12,Midwest,Furniture,Tom Anderson,Online,23,226.12,5200.76,3568.0,1632.76,2.8
ORD-10335,2024-06-29,West,Software,Mike Torres,Partner,2,695.15,1390.3,588.8,801.5,4.1
ORD-11016,2025-05-23,South,Software,Robert Johnson,Direct,20,443.26,8865.2,3661.4,5203.8,3.8
ORD-10964,2025-04-28,South,Electronics,Robert Johnson,Partner,3,328.1,984.3,559.3,425.0,3.6
ORD-11044,2025-07-06,West,Software,Sarah Chen,Online,10,656.88,6568.8,2562.73,4006.07,3.7
ORD-11190,2025-08-14,Midwest,Furniture,Rachel Lee,Direct,14,195.03,2730.42,2027.21,703.21,4.5
ORD-10014,2024-01-22,East,Electronics,David Kim,Direct,22,397.57,8746.54,5694.95,3051.59,4.1
ORD-10999,2025-05-29,East,Office Supplies,James Wilson,,19,250.79,4765.01,2626.53,2138.48,4.1
ORD-10374,2024-07-06,Midwest,Software,Tom Anderson,Direct,11,343.57,3779.27,1638.32,2140.95,4.0
ORD-11145,2025-08-28,West,Electronics,Sarah Chen,Direct,7,448.03,3136.21,2044.21,1092.0,3.8
ORD-11311,2025-10-22,Midwest,Software,Tom Anderson,Partner,16,431.9,6910.4,2775.4,4135.0,3.9
ORD-10633,2024-11-11,East,Software,David Kim,Online,20,646.31,12926.2,5501.52,7424.68,4.2
ORD-11388,2025-12-24,East,Furniture,David Kim,Direct,10,320.97,3209.7,2272.48,937.22,3.7
ORD-11280,2025-10-29,East,Office Supplies,James Wilson,Direct,2,270.49,540.98,281.19,259.79,3.9
ORD-10699,2024-12-14,South,Software,Robert Johnson,Online,2,415.5,831.0,353.2,477.8,4.2
ORD-10510,2024-09-12,East,Furniture,James Wilson,Online,20,313.51,6270.2,4585.86,1684.34,3.6
ORD-11090,2025-07-01,Midwest,Software,Chris Brown,Partner,5,304.71,1523.55,641.65,881.9,3.7
ORD-11295,2025-10-19,South,Furniture,Robert Johnson,Partner,24,340.46,8171.04,5897.91,2273.13,2.7
ORD-10614,2024-11-07,West,Furniture,Sarah Chen,Online,5,440.3,2201.5,1576.49,625.01,3.8
ORD-10582,2024-10-23,South,Furniture,Maria Garcia,Direct,24,221.39,5313.36,3530.22,1783.14,4.2
ORD-11054,2025-06-19,East,Furniture,James Wilson,Direct,4,348.51,1394.04,979.95,414.09,3.7
ORD-10990,2025-06-02,West,Furniture,Lisa Patel,Direct,21,445.06,9346.26,6534.7,2811.56,4.7
ORD-11039,2025-06-18,West,Furniture,Mike Torres,Partner,19,473.34,8993.46,6414.75,2578.71,4.5
ORD-10674,2024-12-06,West,Software,Sarah Chen,Partner,13,895.45,11640.85,4526.23,7114.62,4.5
ORD-10362,2024-07-05,Midwest,Electronics,Chris Brown,Online,3,189.68,569.04,322.07,246.97,3.6
ORD-11009,2025-06-12,South,Electronics,Maria Garcia,Online,1,447.9,447.9,273.67,174.23,5.0
ORD-10555,2024-10-25,West,Furniture,Mike Torres,Partner,21,369.55,7760.55,5076.28,2684.27,3.7
ORD-10834,2025-03-03,East,Electronics,Emily Zhang,Partner,22,440.04,9680.88,5504.85,4176.03,4.4
ORD-10516,2024-09-17,South,Electronics,Amy Liu,Online,19,300.09,5701.71,3376.38,2325.33,4.3
ORD-10002,2024-01-01,West,Electronics,Sarah Chen,Direct,8,358.15,2865.2,1608.21,1256.99,3.0
ORD-11182,2025-08-17,South,Furniture,Amy Liu,Partner,13,289.61,3764.93,2714.44,1050.49,3.6
ORD-10399,2024-07-18,South,Electronics,Amy Liu,Direct,10,371.03,3710.3,2475.28,1235.02,4.4
ORD-10907,2025-04-10,South,Electronics,Amy Liu,Direct,21,371.16,7794.36,4535.23,3259.13,3.5
ORD-11395,2025-12-28,South,Electronics,Maria Garcia,Direct,14,476.73,6674.22,4002.85,2671.37,4.4
ORD-10881,2025-04-17,West,Office Supplies,Sarah Chen,Direct,16,182.41,2918.56,1606.82,1311.74,4.6
ORD-10020,2024-01-23,East,Software,Emily Zhang,Online,22,444.69,9783.18,3864.83,5918.35,4.0
ORD-10615,2024-11-13,West,Software,Mike Torres,Partner,21,866.22,18190.62,6947.06,11243.56,4.2
ORD-10998,2025-05-29,East,Office Supplies,James Wilson,Partner,25,318.32,7958.0,4217.55,3740.45,4.0
ORD-10441,2024-09-08,West,Software,Mike Torres,Online,21,690.97,14510.37,5417.33,9093.04,4.8
ORD-11111,2025-07-22,East,Office Supplies,James Wilson,Partner,8,302.83,2422.64,1255.16,1167.48,4.7
ORD-10205,2024-04-11,Midwest,Office Supplies,Rachel Lee,Direct,21,167.52,3517.92,1947.81,1570.11,3.7
ORD-10405,2024-07-19,South,Office Supplies,Amy Liu,Partner,1,114.6,114.6,67.76,46.84,4.2
ORD-10975,2025-04-24,Midwest,Electronics,Chris Brown,Partner,6,225.55,1353.3,870.77,482.53,3.7
ORD-10171,2024-04-06,West,Office Supplies,Sarah Chen,Direct,6,215.79,1294.74,750.72,544.02,4.2
ORD-10906,2025-04-07,East,Software,David Kim,Online,21,404.88,8502.48,3173.54,5328.94,
ORD-10239,2024-05-02,East,Furniture,James Wilson,Direct,9,283.23,2549.07,1714.9,834.17,4.0
ORD-10980,2025-05-10,Midwest,Office Supplies,Tom Anderson,Partner,11,278.45,3062.95,1812.4,1250.55,5.0
ORD-10403,2024-08-08,South,Office Supplies,Robert Johnson,Online,24,128.26,3078.24,1742.32,1335.92,4.3
ORD-10150,2024-02-27,Midwest,Office Supplies,Tom Anderson,Online,20,114.18,2283.6,1181.73,1101.87,4.3
ORD-10654,2024-11-20,Midwest,Office Supplies,Chris Brown,Partner,10,169.45,1694.5,980.16,714.34,3.1
ORD-10105,2024-03-14,West,Electronics,Lisa Patel,Online,15,502.62,7539.3,5019.9,2519.4,4.5
ORD-11100,2025-07-23,West,Office Supplies,Sarah Chen,Direct,22,135.63,2983.86,1658.11,1325.75,4.3
ORD-11403,2025-12-06,South,Furniture,Robert Johnson,Direct,16,373.73,5979.68,3980.02,1999.66,4.3
ORD-11407,2025-12-03,South,Software,Amy Liu,Direct,5,544.3,2721.5,989.37,1732.13,4.0
ORD-10978,2025-04-25,Midwest,Office Supplies,Tom Anderson,Online,14,253.39,3547.46,2015.41,1532.05,3.9
ORD-10500,2024-10-05,West,Software,Lisa Patel,Online,19,621.1,11800.9,4412.45,7388.45,4.6
ORD-11253,2025-09-08,Midwest,Furniture,Rachel Lee,Partner,23,243.68,5604.64,3481.22,2123.42,4.8
ORD-10426,2024-07-21,Midwest,Furniture,Tom Anderson,Partner,1,265.78,265.78,171.65,94.13,4.2
ORD-10125,2024-03-23,East,Office Supplies,David Kim,Online,4,230.92,923.68,505.13,418.55,3.0
ORD-11381,2025-12-02,West,Furniture,Mike Torres,Partner,23,345.63,7949.49,4970.47,2979.02,2.4
ORD-11401,2025-12-13,South,Furniture,Maria Garcia,Online,1,397.41,397.41,254.05,143.36,4.3
ORD-11358,2025-11-16,Midwest,Electronics,Chris Brown,Direct,13,304.34,3956.42,2214.37,1742.05,3.8
ORD-10131,2024-02-28,East,Furniture,David Kim,Direct,21,257.7,5411.7,4026.68,1385.02,4.6
ORD-10390,2024-07-30,East,Office Supplies,David Kim,Online,3,226.79,680.37,365.79,314.58,4.7
ORD-10188,2024-04-04,South,Electronics,Robert Johnson,Direct,12,307.89,3694.68,2244.9,1449.78,4.6
ORD-10569,2024-10-14,East,Software,David Kim,Online,11,374.37,4118.07,1744.21,2373.86,3.6
ORD-11369,2025-11-11,Midwest,Furniture,Chris Brown,Partner,22,453.38,9974.36,6388.24,3586.12,4.5
ORD-10545,2024-10-27,West,Electronics,Lisa Patel,Partner,6,594.88,3569.28,2117.62,1451.66,3.8
ORD-10083,2024-01-30,South,Furniture,Maria Garcia,Partner,10,228.16,2281.6,1435.52,846.08,4.6
ORD-11413,2025-12-14,Midwest,Office Supplies,Chris Brown,Online,22,214.89,4727.58,2343.77,2383.81,5.0
ORD-10935,2025-04-16,Midwest,Software,Tom Anderson,Partner,14,456.84,6395.76,2771.66,3624.1,4.3
ORD-11206,2025-09-26,West,Office Supplies,Sarah Chen,Online,10,160.11,1601.1,962.83,638.27,4.2
ORD-11187,2025-08-16,Midwest,Electronics,Tom Anderson,Partner,8,247.85,1982.8,1238.04,744.76,4.1
ORD-10375,2024-07-19,West,Electronics,Lisa Patel,Partner,5,464.68,2323.4,1540.33,783.07,5.0
ORD-10525,2024-09-11,South,Software,Amy Liu,Online,24,439.85,10556.4,4573.04,5983.36,3.2
ORD-11312,2025-10-16,Midwest,Software,Tom Anderson,Online,8,383.79,3070.32,1289.09,1781.23,4.5
ORD-10508,2024-10-05,East,Office Supplies,James Wilson,Partner,22,243.57,5358.54,2751.34,2607.2,5.0
ORD-11071,2025-06-19,South,Software,Maria Garcia,Direct,11,552.12,6073.32,2375.67,3697.65,3.5
ORD-11161,2025-08-23,East,Office Supplies,Emily Zhang,Direct,13,198.97,2586.61,1370.65,1215.96,4.8
ORD-10915,2025-03-31,South,Furniture,Maria Garcia,Online,18,326.37,5874.66,4134.66,1740.0,4.1
ORD-10115,2024-03-18,West,Software,Lisa Patel,Direct,3,504.23,1512.69,586.39,926.3,3.4
ORD-10163,2024-04-16,West,Electronics,Sarah Chen,Partner,21,337.48,7087.08,4172.31,2914.77,3.5
ORD-11102,2025-08-06,West,Furniture,Lisa Patel,Direct,2,328.71,657.42,483.9,173.52,4.7
ORD-11096,2025-07-14,West,Office Supplies,Lisa Patel,Direct,3,233.39,700.17,375.88,324.29,4.2
ORD-11134,2025-07-15,Midwest,Office Supplies,Rachel Lee,Online,25,240.85,6021.25,3175.71,2845.54,4.2
ORD-10556,2024-10-18,West,Furniture,Mike Torres,Online,5,300.81,1504.05,920.5,583.55,4.7
ORD-10138,2024-03-17,South,Office Supplies,Amy Liu,Partner,23,127.55,2933.65,1773.12,1160.53,4.5
ORD-11040,2025-07-04,West,Furniture,Lisa Patel,Direct,10,243.14,2431.4,1665.12,766.28,4.5
ORD-10675,2024-12-29,West,Software,Lisa Patel,Direct,5,524.92,2624.6,1081.0,1543.6,4.9
ORD-10203,2024-04-18,Midwest,Office Supplies,Tom Anderson,Online,17,236.82,4025.94,2017.38,2008.56,4.3
ORD-10817,2025-02-23,Midwest,Furniture,Chris Brown,Direct,16,243.58,3897.28,2755.95,1141.33,4.7
ORD-10068,2024-02-22,East,Office Supplies,James Wilson,Direct,7,217.12,1519.84,856.2,663.64,4.1
ORD-11315,2025-11-11,West,Electronics,Mike Torres,Online,11,453.22,4985.42,3034.4,1951.02,3.8
ORD-10415,2024-08-11,South,Software,Amy Liu,Online,22,288.93,6356.46,2359.48,3996.98,4.8
ORD-10468,2024-09-03,South,Software,Amy Liu,Partner,12,423.41,5080.92,2051.32,3029.6,2.9
ORD-11074,2025-07-08,Midwest,Electronics,Rachel Lee,Direct,15,384.84,5772.6,3792.66,1979.94,2.5
ORD-11246,2025-09-11,Midwest,Office Supplies,Tom Anderson,Partner,15,242.34,3635.1,2000.83,1634.27,5.0
ORD-11167,2025-08-16,East,Software,David Kim,Online,12,603.62,7243.44,2938.12,4305.32,4.4
ORD-11351,2025-11-05,South,Furniture,Maria Garcia,Online,18,291.36,5244.48,3412.49,1831.99,3.9
ORD-11022,2025-05-24,Midwest,Electronics,Chris Brown,Direct,15,342.54,5138.1,3002.5,2135.6,4.6
ORD-10731,2025-01-12,East,Furniture,James Wilson,Direct,16,314.75,5036.0,3427.37,1608.63,3.6
ORD-10404,2024-08-08,South,Office Supplies,Amy Liu,Online,2,136.24,272.48,139.64,132.84,4.5
ORD-10245,2024-04-25,South,Electronics,Amy Liu,Direct,23,335.96,7727.08,4398.85,3328.23,3.0
ORD-10570,2024-10-29,South,Electronics,Amy Liu,Direct,12,409.19,4910.28,2891.38,2018.9,3.8
ORD-10308,2024-05-29,South,Furniture,Amy Liu,Partner,3,278.02,834.06,545.97,288.09,3.4
ORD-11392,2025-12-07,East,Software,Emily Zhang,Partner,17,748.23,12719.91,5335.37,7384.54,3.6
ORD-10423,2024-07-20,Midwest,Office Supplies,Tom Anderson,Online,11,194.69,2141.59,1101.74,1039.85,4.1
ORD-10634,2024-11-08,East,Software,James Wilson,Partner,19,721.69,13712.11,5263.74,8448.37,4.5
ORD-10461,2024-09-02,South,Office Supplies,Maria Garcia,Partner,21,196.62,4129.02,2124.63,2004.39,3.3
